student_id,full_name,gender,age,governorate,admission_cohort,track,attendance_rate,sessions_attended,total_sessions,exams_score,certificates_count,certificate_providers,freelancing_income_usd_total,freelancing_income_usd_monthly_est,projects_delivered,employment_status,internship_company,mentor_name,email,phone,github_url,linkedin_url,warnings_count,dropout_flag,graduated_flag,graduation_date
7739,Mariam Lotfy,F,24,Gharbia,2025-07-01,Data Engineering,0.572,41,72,95.2,2,,0.0,0.0,3,Full-time,Raya,Dr. Heba,mariam.lotfy7738@iti.eg,+2001543646078,,https://www.linkedin.com/in/mariam-lotfy-7738/,1,0,0,
7740,Youssef Lotfy,M,25,Fayoum,2024-12-01,Data Science,0.767,55,72,86.3,1,IBM,20.94,1.75,5,Full-time,Vodafone,Eng. Mona,youssef.lotfy7739@iti.eg,+2001129137608,https://github.com/yousseflotfy7739,https://www.linkedin.com/in/youssef-lotfy-7739/,0,0,1,2025-05-18
7741,Heba Ibrahim,F,28,Qalyubia,2025-04-01,Data Engineering,0.4,38,96,69.5,1,Udemy,10.52,5.26,4,Intern,Etisalat Misr,Dr. Hossam,heba.ibrahim7740@iti.eg,+2001083105101,https://github.com/hebaibrahim7740,https://www.linkedin.com/in/heba-ibrahim-7740/,2,0,0,
7742,Mahmoud Hassan,M,28,Cairo,2024-10-01,Data Science,0.724,69,96,89.3,0,,0.0,0.0,2,Further Study,,Dr. Heba,mahmoud.hassan7741@iti.eg,+2001091321545,https://github.com/mahmoudhassan7741,https://www.linkedin.com/in/mahmoud-hassan-7741/,0,0,1,2025-05-13
7743,Khaled Kamal,M,20,Fayoum,2023-11-01,Cybersecurity,0.54,39,72,100.0,1,Microsoft,38.66,19.33,3,Full-time,Vodafone,Eng. Mona,khaled.kamal7742@iti.eg,+2001222251408,https://github.com/khaledkamal7742,https://www.linkedin.com/in/khaled-kamal-7742/,2,0,0,
7744,Ahmed Fathy,M,26,Suez,2024-08-01,Web Application Development,0.678,57,84,83.1,1,IBM,0.0,0.0,6,Further Study,,Eng. Mona,ahmed.fathy7743@iti.eg,+2001115920175,https://github.com/ahmedfathy7743,https://www.linkedin.com/in/ahmed-fathy-7743/,2,0,1,2025-02-13
7745,Asmaa Saleh,F,22,Beheira,2022-10-01,Data Analysis,0.538,32,60,88.1,1,Microsoft,0.0,0.0,3,Intern,,Eng. Ahmed,asmaa.saleh7744@iti.eg,+2001010586705,https://github.com/asmaasaleh7744,https://www.linkedin.com/in/asmaa-saleh-7744/,1,0,0,
7746,Lobna Fouad,F,25,Qalyubia,2025-08-01,AI Engineering,0.478,40,84,84.1,0,,0.0,0.0,1,Full-time,SWVL,Eng. Ahmed,lobna.fouad7745@iti.eg,+2001206736901,https://github.com/lobnafouad7745,https://www.linkedin.com/in/lobna-fouad-7745/,1,0,1,2026-02-13
7747,Khaled Farag,M,25,Ismailia,2022-08-01,Data Analysis,0.659,47,72,83.2,0,,0.0,0.0,6,Intern,Raya,Dr. Amr,khaled.farag7746@iti.eg,+2001530856292,https://github.com/khaledfarag7746,https://www.linkedin.com/in/khaled-farag-7746/,1,0,1,2023-01-16
7748,Khaled Said,M,29,Aswan,2024-11-01,Data Science,0.769,74,96,72.6,4,"AWS,Coursera,Google,Microsoft",11.25,5.62,6,Freelancer,,Eng. Rania,khaled.said7747@iti.eg,+2001143012012,https://github.com/khaledsaid7747,https://www.linkedin.com/in/khaled-said-7747/,1,0,1,2025-06-13
7749,Hussein Elmasry,M,30,Red Sea,2023-11-01,Software Testing,0.498,30,60,100.0,1,Udacity,0.0,0.0,10,Further Study,,Dr. Heba,hussein.elmasry7748@iti.eg,+2001174245336,https://github.com/husseinelmasry7748,https://www.linkedin.com/in/hussein-elmasry-7748/,3,0,0,
7750,Fatma Yousef,F,25,Beni Suef,2023-08-01,Cybersecurity,0.571,55,96,86.5,1,DataCamp,0.0,0.0,4,Full-time,Careem,Eng. Ahmed,fatma.yousef7749@iti.eg,+2001261492201,https://github.com/fatmayousef7749,https://www.linkedin.com/in/fatma-yousef-7749/,2,0,0,
7751,Salma Hassan,F,23,Giza,2023-07-01,Data Engineering,0.834,60,72,87.5,4,"Coursera,IBM,Udacity",0.0,0.0,6,Full-time,Sumerge,Dr. Amr,salma.hassan7750@iti.eg,+2001507397480,https://github.com/salmahassan7750,https://www.linkedin.com/in/salma-hassan-7750/,2,0,1,2023-12-16
7752,Rania Lotfy,F,23,Port Said,2023-05-01,Cybersecurity,0.59,35,60,76.8,3,"DataCamp,Google",9.4,0.78,1,Full-time,Valeo,Dr. Hossam,rania.lotfy7751@iti.eg,+2001531677621,,https://www.linkedin.com/in/rania-lotfy-7751/,0,0,0,
7753,Hany Sami,M,20,Giza,2024-07-01,Web Application Development,0.442,27,60,93.3,1,IBM,0.0,0.0,3,Full-time,SWVL,Dr. Karim,hany.sami7752@iti.eg,+2001152068487,https://github.com/hanysami7752,,3,0,0,
7754,Alaa Gamal,M,19,Cairo,2025-07-01,Data Science,0.589,49,84,93.7,1,IBM,0.0,0.0,4,Full-time,Instabug,Dr. Karim,alaa.gamal7661@iti.eg,+2001123398543,https://github.com/omargamal7753,https://www.linkedin.com/in/omar-gamal-7753/,1,0,0,
7755,Sara Ali,F,23,Qalyubia,2023-07-01,Cybersecurity,0.673,65,96,87.1,1,Coursera,12.88,2.58,0,Full-time,,Dr. Amr,sara.ali7754@iti.eg,+2001102655824,https://github.com/saraali7754,https://www.linkedin.com/in/sara-ali-7754/,1,0,1,2024-02-10
7756,Menna Shaker,F,23,Cairo,2024-09-01,Data Engineering,0.708,68,96,81.0,2,"Udacity,Udemy",0.0,0.0,5,Intern,Sumerge,Dr. Heba,menna.shaker7755@iti.eg,+2001130615311,https://github.com/mennashaker7755,https://www.linkedin.com/in/menna-shaker-7755/,1,0,1,2025-04-13
7757,Ibrahim Kamal,M,23,Kafr El Sheikh,2023-04-01,Cybersecurity,0.578,42,72,73.9,0,,0.0,0.0,3,Full-time,Vodafone,Eng. Rania,ibrahim.kamal7756@iti.eg,+2001214441914,https://github.com/ibrahimkamal7756,https://www.linkedin.com/in/ibrahim-kamal-7756/,4,0,0,
7758,Abdelrahman Nasser,M,27,Beni Suef,2023-02-01,Cybersecurity,0.61,51,84,67.8,3,"IBM,Udemy",5.72,5.72,5,Full-time,Fawry,Eng. Mona,abdelrahman.nasser7757@iti.eg,+2001287250294,https://github.com/abdelrahmannasser7757,https://www.linkedin.com/in/abdelrahman-nasser-7757/,0,0,0,
7759,Sara Sami,F,30,Sohag,2022-06-01,Data Analysis,0.671,40,60,81.4,6,"IBM,Udacity,Udemy",10.09,1.01,8,Full-time,Valu,Dr. Hossam,sara.sami7758@iti.eg,+2001214504360,https://github.com/sarasami7758,https://www.linkedin.com/in/sara-sami-7758/,0,0,1,2022-10-19
7760,Mariam Hassan,F,19,Monufia,2024-05-01,Web Application Development,0.515,49,96,76.3,2,"AWS,Google",17.43,5.81,1,Intern,Instabug,Dr. Karim,mariam.hassan7759@iti.eg,+2001052928505,https://github.com/mariamhassan7759,https://www.linkedin.com/in/mariam-hassan-7759/,2,0,0,
7761,Mohamed Attia,M,26,Assiut,2022-07-01,Software Testing,0.65,62,96,100.0,3,"IBM,Udacity",0.0,0.0,5,Intern,Etisalat Misr,Eng. Ahmed,mohamed.attia7760@iti.eg,+2001526158112,https://github.com/mohamedattia7760,https://www.linkedin.com/in/mohamed-attia-7760/,1,0,0,
7762,Youssef Attia,M,18,Port Said,2024-05-01,Data Engineering,0.472,34,72,79.5,0,,12.89,2.15,1,Intern,Instabug,Dr. Karim,youssef.attia7761@iti.eg,+2001195249214,https://github.com/youssefattia7761,https://www.linkedin.com/in/youssef-attia-7761/,0,0,0,
7763,Walid Fathy,M,27,Port Said,2024-07-01,AI Engineering,0.718,60,84,56.6,1,Microsoft,0.0,0.0,3,Full-time,DXC,Dr. Heba,walid.fathy7762@iti.eg,+2001008864304,https://github.com/walidfathy7762,https://www.linkedin.com/in/walid-fathy-7762/,1,0,0,
7764,Shaimaa Fathy,F,26,Red Sea,2025-02-01,Cybersecurity,0.837,70,84,100.0,2,AWS,0.0,0.0,3,Intern,Orange,Dr. Amr,shaimaa.fathy7763@iti.eg,+2001155919462,https://github.com/shaimaafathy7763,https://www.linkedin.com/in/shaimaa-fathy-7763/,1,0,1,2025-08-16
7765,Lobna Fouad,F,26,Beheira,2023-08-01,Data Analysis,0.838,80,96,92.9,4,"AWS,IBM,Udacity,Udemy",0.0,0.0,6,Further Study,,Dr. Heba,lobna.fouad7764@iti.eg,+2001075495966,https://github.com/lobnafouad7764,https://www.linkedin.com/in/lobna-fouad-7764/,1,0,1,2024-03-12
7766,Walid Attia,M,24,Assiut,2024-02-01,Data Science,0.823,49,60,100.0,3,"AWS,DataCamp,Udemy",0.0,0.0,5,Intern,Careem,Eng. Ahmed,walid.attia7765@iti.eg,+2001221752666,https://github.com/walidattia7765,https://www.linkedin.com/in/walid-attia-7765/,1,0,1,2024-06-20
7767,Hassan Said,M,24,Beni Suef,2024-12-01,Data Engineering,0.67,48,72,69.9,0,,0.0,0.0,4,Unemployed,,Dr. Amr,hassan.said7766@iti.eg,+2001521602766,https://github.com/hassansaid7766,,3,0,1,2025-05-18
7768,Mohamed Hassan,M,19,Beni Suef,2024-11-01,Data Analysis,0.4,38,96,72.2,0,,0.0,0.0,4,Full-time,,Dr. Hossam,mohamed.hassan7767@iti.eg,,https://github.com/mohamedhassan7767,https://www.linkedin.com/in/mohamed-hassan-7767/,1,0,0,
7769,Amr Nasser,M,20,Dakahlia,2024-06-01,Cybersecurity,0.4,38,96,65.4,1,Udemy,10.95,1.09,6,Full-time,Careem,Dr. Heba,amr.nasser7768@iti.eg,+2001258830842,https://github.com/amrnasser7768,https://www.linkedin.com/in/amr-nasser-7768/,5,0,0,
7770,Mostafa Elsayed,M,19,Port Said,2022-04-01,Software Testing,0.783,56,72,81.2,1,DataCamp,0.0,0.0,3,Part-time,SWVL,Eng. Ahmed,mostafa.elsayed7769@iti.eg,+2001033381980,https://github.com/mostafaelsayed7769,https://www.linkedin.com/in/mostafa-elsayed-7769/,1,0,1,2022-09-16
7771,Shaimaa Mostafa,F,26,Luxor,2023-11-01,Data Science,0.718,69,96,85.6,0,,33.86,4.23,2,Further Study,,Dr. Amr,shaimaa.mostafa7770@iti.eg,+2001577092049,https://github.com/shaimaamostafa7770,https://www.linkedin.com/in/shaimaa-mostafa-7770/,2,0,1,2024-06-12
7772,Hassan Gamal,M,18,Kafr El Sheikh,2025-08-01,Data Science,0.658,39,60,73.7,5,"Google,Udacity,Udemy",3.03,0.61,3,Full-time,,Eng. Mona,hassan.gamal7771@iti.eg,+2001185425328,https://github.com/hassangamal7771,https://www.linkedin.com/in/hassan-gamal-7771/,2,0,1,2025-12-19
7773,Mostafa Hassan,M,26,Luxor,2022-03-01,Data Analysis,0.562,47,84,81.1,2,"Coursera,Udemy",22.53,3.76,2,Full-time,DXC,Dr. Amr,mostafa.hassan7772@iti.eg,+2001259675160,https://github.com/mostafahassan7772,,2,0,0,
7774,Tarek Lotfy,M,22,Assiut,2022-08-01,Web Application Development,0.763,64,84,91.2,1,Udacity,0.0,0.0,1,Full-time,SWVL,Eng. Rania,tarek.lotfy7773@iti.eg,+2001294926776,https://github.com/tareklotfy7773,https://www.linkedin.com/in/tarek-lotfy-7773/,1,0,1,2023-02-13
7775,Lobna Said,F,19,Luxor,2022-11-01,Data Engineering,0.657,63,96,100.0,0,,0.0,0.0,2,Part-time,Valeo,Dr. Karim,lobna.said7774@iti.eg,+2001145557935,https://github.com/lobnasaid7774,https://www.linkedin.com/in/lobna-said-7774/,3,0,1,2023-06-13
7776,Amr Fathy,M,20,Giza,2023-03-01,Data Analysis,0.878,63,72,96.5,1,Coursera,15.95,15.95,4,Unemployed,,Dr. Hossam,amr.fathy7775@iti.eg,+2001034007440,https://github.com/amrfathy7775,,0,0,1,2023-08-16
7777,Doaa Mostafa,F,25,Gharbia,2024-12-01,Data Analysis,0.798,67,84,96.5,3,"Coursera,Google,Microsoft",14.36,2.39,7,Full-time,Instabug,Dr. Hossam,doaa.mostafa7776@iti.eg,+2001549319044,https://github.com/doaamostafa7776,https://www.linkedin.com/in/doaa-mostafa-7776/,0,0,1,2025-06-15
7778,Mahmoud Ibrahim,M,27,Dakahlia,2025-05-01,Software Testing,0.529,38,72,74.3,0,,0.0,0.0,5,Intern,DXC,Dr. Heba,mahmoud.ibrahim7777@iti.eg,+2001004134474,https://github.com/mahmoudibrahim7777,https://www.linkedin.com/in/mahmoud-ibrahim-7777/,4,0,0,
7779,Walid Nasser,M,27,Dakahlia,2022-11-01,Software Testing,0.739,71,96,100.0,2,,0.0,0.0,8,Part-time,Careem,Eng. Rania,walid.nasser7778@iti.eg,+2001251334238,https://github.com/walidnasser7778,https://www.linkedin.com/in/walid-nasser-7778/,2,0,1,2023-06-13
7780,Fatma Ali,F,20,Kafr El Sheikh,2025-05-01,Data Science,0.761,46,60,98.5,1,AWS,0.0,0.0,10,Full-time,Sumerge,Dr. Hossam,fatma.ali7779@iti.eg,+2001081936358,https://github.com/fatmaali7779,https://www.linkedin.com/in/fatma-ali-7779/,0,0,1,2025-09-18
7781,Hala Saleh,F,27,Sohag,2024-11-01,Data Science,0.416,40,96,85.1,1,AWS,0.0,0.0,3,Intern,Valu,Eng. Ahmed,hala.saleh7780@iti.eg,+2001207141014,https://github.com/halasaleh7780,https://www.linkedin.com/in/hala-saleh-7780/,3,0,0,
7782,Hagar Elmasry,F,18,Ismailia,2022-05-01,Data Analysis,0.778,75,96,81.2,7,"Google,IBM,Udacity",0.0,0.0,5,Full-time,Valu,Dr. Heba,hagar.elmasry7781@iti.eg,+2001239090861,https://github.com/hagarelmasry7781,https://www.linkedin.com/in/hagar-elmasry-7781/,1,0,1,2022-12-11
7783,Rania Shaker,F,24,Kafr El Sheikh,2023-04-01,Web Application Development,0.467,45,96,84.4,2,"AWS,IBM",0.0,0.0,3,Full-time,Careem,Dr. Hossam,rania.shaker7782@iti.eg,+2001549399969,,https://www.linkedin.com/in/rania-shaker-7782/,3,0,0,
7784,Fatma Fouad,F,21,Monufia,2025-03-01,Cloud Engineering,0.632,38,60,90.4,3,"DataCamp,Google,Udemy",14.7,4.9,4,Full-time,Fawry,Dr. Heba,fatma.fouad7783@iti.eg,+2001272037497,https://github.com/fatmafouad7783,https://www.linkedin.com/in/fatma-fouad-7783/,0,0,1,2025-07-19
7785,Hala Lotfy,F,26,Aswan,2025-01-01,Data Science,0.767,46,60,88.4,1,IBM,24.18,6.04,4,Full-time,Fawry,Dr. Hossam,hala.lotfy7784@iti.eg,+2001183903346,https://github.com/halalotfy7784,https://www.linkedin.com/in/hala-lotfy-7784/,1,0,1,2025-05-21
7786,Hassan Attia,M,23,Alexandria,2022-02-01,Web Application Development,0.538,45,84,72.7,0,,2.88,0.48,4,Full-time,Sumerge,Eng. Rania,hassan.attia7785@iti.eg,+2001576313374,https://github.com/hassanattia7785,https://www.linkedin.com/in/hassan-attia-7785/,4,0,0,
7787,Hany Saleh,M,19,Suez,2024-05-01,Data Science,0.809,49,60,97.6,1,Udacity,0.0,0.0,1,Full-time,ITWorx,Dr. Amr,hany.saleh7786@iti.eg,+2001527804292,https://github.com/hanysaleh7786,https://www.linkedin.com/in/hany-saleh-7786/,1,0,1,2024-09-18
7788,Ibrahim Gamal,M,23,Monufia,2023-07-01,Power BI Development,0.752,54,72,89.4,0,,0.0,0.0,4,Full-time,Careem,Dr. Amr,ibrahim.gamal7787@iti.eg,+2001504836230,https://github.com/ibrahimgamal7787,https://www.linkedin.com/in/ibrahim-gamal-7787/,0,0,1,2023-12-16
7789,Asmaa Nasser,F,21,Suez,2024-05-01,Data Engineering,0.582,49,84,83.4,1,Google,31.22,5.2,3,Intern,Sumerge,Dr. Amr,asmaa.nasser7788@iti.eg,+2001145911503,https://github.com/asmaanasser7788,https://www.linkedin.com/in/asmaa-nasser-7788/,4,0,0,
7790,Alaa Elmasry,M,24,Qalyubia,2024-12-01,Data Engineering,0.518,44,84,75.5,2,"Coursera,Google",0.0,0.0,1,Intern,Orange,Dr. Amr,alaa.elmasry7789@iti.eg,+2001248834868,https://github.com/alaaelmasry7789,https://www.linkedin.com/in/alaa-elmasry-7789/,0,0,0,
7791,Menna Hassan,F,23,Assiut,2023-09-01,Data Analysis,0.649,62,96,91.3,3,"Google,Udacity",22.22,4.44,4,Intern,,Dr. Karim,menna.hassan7790@iti.eg,+2001203150995,https://github.com/mennahassan7790,https://www.linkedin.com/in/menna-hassan-7790/,3,0,0,
7792,Hussein Saleh,M,33,Sohag,2024-08-01,Web Application Development,0.613,59,96,83.1,2,"Coursera,IBM",0.0,0.0,4,Unemployed,,Dr. Hossam,hussein.saleh7791@iti.eg,+2001250268707,https://github.com/husseinsaleh7791,https://www.linkedin.com/in/hussein-saleh-7791/,1,0,0,
7793,Nada Elsayed,F,27,Beni Suef,2024-09-01,Data Science,0.495,30,60,81.3,2,"AWS,IBM",0.0,0.0,2,Intern,DXC,Dr. Amr,nada.elsayed7792@iti.eg,+2001036421219,https://github.com/nadaelsayed7792,https://www.linkedin.com/in/nada-elsayed-7792/,1,0,0,
7794,Mariam Attia,F,18,Qalyubia,2023-10-01,Web Application Development,0.566,48,84,72.8,1,AWS,7.71,3.85,1,Intern,Careem,Dr. Heba,mariam.attia7793@iti.eg,+2001594531803,https://github.com/mariamattia7793,https://www.linkedin.com/in/mariam-attia-7793/,0,0,0,
7795,Hala Yousef,F,20,Gharbia,2022-01-01,AI Engineering,0.508,43,84,69.3,0,,0.0,0.0,6,Full-time,Orange,Dr. Heba,hala.yousef7794@iti.eg,+2001064388564,https://github.com/halayousef7794,https://www.linkedin.com/in/hala-yousef-7794/,1,0,0,
7796,Lobna Fouad,F,22,Minya,2024-06-01,Power BI Development,0.4,24,60,70.2,0,,12.25,1.53,3,Freelancer,,Dr. Amr,lobna.fouad7795@iti.eg,+2001585296643,https://github.com/lobnafouad7795,https://www.linkedin.com/in/lobna-fouad-7795/,1,0,1,2024-10-19
7797,Lobna Yousef,F,22,Qalyubia,2024-09-01,Cloud Engineering,0.863,83,96,94.4,0,,36.68,12.23,5,Intern,ITWorx,Eng. Rania,lobna.yousef7796@iti.eg,+2001062967211,https://github.com/lobnayousef7796,https://www.linkedin.com/in/lobna-yousef-7796/,0,0,1,2025-04-13
7798,Tarek Lotfy,M,23,Qena,2024-05-01,Power BI Development,0.582,56,96,85.7,0,,15.96,7.98,5,Unemployed,,Dr. Heba,tarek.lotfy7797@iti.eg,+2001543113501,https://github.com/tareklotfy7797,https://www.linkedin.com/in/tarek-lotfy-7797/,0,0,0,
7799,Shaimaa Fouad,F,26,Assiut,2023-03-01,Power BI Development,0.623,45,72,99.4,2,"AWS,DataCamp",0.0,0.0,2,Unemployed,,Eng. Mona,shaimaa.fouad7798@iti.eg,+2001174789569,https://github.com/shaimaafouad7798,https://www.linkedin.com/in/shaimaa-fouad-7798/,0,0,0,
7800,Mohamed Kamal,M,21,Minya,2022-09-01,Web Application Development,0.54,45,84,86.1,4,"Coursera,DataCamp,Microsoft",0.0,0.0,2,Intern,Sumerge,Eng. Mona,mohamed.kamal7799@iti.eg,+2001110239729,https://github.com/mohamedkamal7799,https://www.linkedin.com/in/mohamed-kamal-7799/,0,0,0,
7801,Menna Ibrahim,F,24,Sohag,2025-04-01,Data Analysis,0.41,25,60,79.0,2,"AWS,Google",16.07,3.21,2,Intern,Valu,Dr. Amr,menna.ibrahim7800@iti.eg,+2001126467041,https://github.com/mennaibrahim7800,https://www.linkedin.com/in/menna-ibrahim-7800/,2,0,0,
7802,Ahmed Saleh,M,21,Sohag,2025-07-01,Data Analysis,0.533,51,96,100.0,0,,0.0,0.0,3,Unemployed,,Eng. Ahmed,ahmed.saleh7801@iti.eg,+2001167206426,https://github.com/ahmedsaleh7801,https://www.linkedin.com/in/ahmed-saleh-7801/,1,0,0,
7803,Hassan Nasser,M,23,Suez,2023-06-01,Web Application Development,0.802,48,60,75.7,2,"DataCamp,Microsoft",0.0,0.0,5,Part-time,Raya,Eng. Ahmed,hassan.nasser7802@iti.eg,+2001013267300,https://github.com/hassannasser7802,,1,0,1,2023-10-19
7804,Abdelrahman Fouad,M,27,Kafr El Sheikh,2024-06-01,Power BI Development,0.4,29,72,85.9,1,IBM,0.0,0.0,7,Intern,ITWorx,Dr. Amr,abdelrahman.fouad7803@iti.eg,+2001060105818,https://github.com/abdelrahmanfouad7803,https://www.linkedin.com/in/abdelrahman-fouad-7803/,2,0,0,
7805,Ali Fathy,M,24,Port Said,2024-07-01,Data Science,0.865,52,60,92.0,2,Google,0.0,0.0,2,Unemployed,,Dr. Karim,ali.fathy7804@iti.eg,+2001045221451,https://github.com/alifathy7804,https://www.linkedin.com/in/ali-fathy-7804/,0,0,1,2024-11-18
7806,Yasmin Hassan,F,26,Port Said,2025-06-01,Data Science,0.462,44,96,94.4,0,,0.0,0.0,3,Full-time,Instabug,Dr. Karim,yasmin.hassan7805@iti.eg,+2001053254700,https://github.com/yasminhassan7805,https://www.linkedin.com/in/yasmin-hassan-7805/,1,0,0,
7807,Walid Elsayed,M,24,Port Said,2024-10-01,Data Science,0.468,34,72,91.2,0,,0.0,0.0,2,Intern,Raya,Eng. Ahmed,walid.elsayed7806@iti.eg,+2001121944976,https://github.com/walidelsayed7806,https://www.linkedin.com/in/walid-elsayed-7806/,2,0,0,
7808,Hussein Elmasry,M,24,Cairo,2022-05-01,Cybersecurity,0.529,38,72,76.4,2,IBM,20.37,2.04,1,Full-time,Instabug,Eng. Rania,hussein.elmasry7807@iti.eg,+2001160720673,https://github.com/husseinelmasry7807,https://www.linkedin.com/in/hussein-elmasry-7807/,0,0,0,
7809,Yasmin Farag,F,26,Qalyubia,2025-09-01,AI Engineering,0.66,55,84,100.0,2,"AWS,Coursera",0.0,0.0,7,Further Study,,Eng. Rania,yasmin.farag7808@iti.eg,+2001511284675,https://github.com/yasminfarag7808,https://www.linkedin.com/in/yasmin-farag-7808/,2,0,1,2026-03-16
7810,Tarek Said,M,24,Assiut,2022-06-01,Data Science,0.552,53,96,80.0,2,"AWS,Udemy",0.0,0.0,4,Further Study,,Dr. Heba,tarek.said7809@iti.eg,+2001205907795,https://github.com/tareksaid7809,https://www.linkedin.com/in/tarek-said-7809/,2,0,0,
7811,Mostafa Lotfy,M,24,Minya,2023-12-01,Data Analysis,0.559,34,60,83.0,0,,8.69,0.72,6,Intern,SWVL,Eng. Ahmed,mostafa.lotfy7810@iti.eg,+2001149574257,https://github.com/mostafalotfy7810,https://www.linkedin.com/in/mostafa-lotfy-7810/,1,0,0,
7812,Mahmoud Hassan,M,23,Alexandria,2024-04-01,Web Application Development,0.794,57,72,94.4,1,Coursera,36.27,3.02,6,Full-time,,Eng. Mona,mahmoud.hassan7811@iti.eg,+2001198796440,https://github.com/mahmoudhassan7811,https://www.linkedin.com/in/mahmoud-hassan-7811/,0,0,1,2024-09-16
7813,Walid Ali,M,29,Alexandria,2022-11-01,Software Testing,0.4,38,96,76.7,0,,10.24,0.85,5,Freelancer,,Dr. Amr,walid.ali7812@iti.eg,+2001156649632,https://github.com/walidali7812,https://www.linkedin.com/in/walid-ali-7812/,2,0,0,
7814,Tarek Elsayed,M,25,Luxor,2022-12-01,Cybersecurity,0.69,41,60,80.4,2,"DataCamp,Udacity",0.0,0.0,4,Further Study,,Dr. Hossam,tarek.elsayed7813@iti.eg,+2001258861449,https://github.com/tarekelsayed7813,https://www.linkedin.com/in/tarek-elsayed-7813/,1,0,1,2023-04-20
7815,Hassan Yousef,M,24,Beni Suef,2023-11-01,Power BI Development,0.699,67,96,81.8,3,"Google,IBM,Microsoft",0.0,0.0,6,Full-time,Valu,Dr. Hossam,hassan.yousef7814@iti.eg,+2001593110600,https://github.com/hassanyousef7814,https://www.linkedin.com/in/hassan-yousef-7814/,0,0,1,2024-06-12
7816,Ibrahim Fathy,M,18,Dakahlia,2024-01-01,Data Analysis,0.594,36,60,66.4,1,Udemy,0.0,0.0,3,Full-time,Valu,Dr. Heba,ibrahim.fathy7815@iti.eg,+2001264275507,https://github.com/ibrahimfathy7815,https://www.linkedin.com/in/ibrahim-fathy-7815/,1,0,0,
7817,Menna Hegazy,F,25,Dakahlia,2025-03-01,Data Analysis,0.799,58,72,84.8,2,"IBM,Udacity",0.0,0.0,3,Part-time,Sumerge,Dr. Hossam,menna.hegazy7816@iti.eg,+2001205512509,https://github.com/mennahegazy7816,https://www.linkedin.com/in/menna-hegazy-7816/,4,0,1,2025-08-16
7818,Osama Yousef,M,18,Cairo,2022-04-01,Data Science,0.625,45,72,84.1,3,,0.0,0.0,0,Unemployed,,Dr. Karim,osama.yousef7817@iti.eg,+2001140873649,https://github.com/osamayousef7817,https://www.linkedin.com/in/osama-yousef-7817/,1,0,0,
7819,Omar Yousef,M,26,Kafr El Sheikh,2022-10-01,Data Science,0.809,58,72,79.4,1,Microsoft,0.0,0.0,1,Full-time,Raya,Dr. Hossam,omar.yousef7818@iti.eg,+2001297008101,https://github.com/omaryousef7818,https://www.linkedin.com/in/omar-yousef-7818/,0,0,1,2023-03-18
7820,Osama Fathy,M,28,Fayoum,2022-03-01,Data Engineering,0.76,55,72,91.0,4,"Coursera,DataCamp,Google,Microsoft",0.0,0.0,3,Part-time,Raya,Eng. Ahmed,osama.fathy7819@iti.eg,+2001562229297,https://github.com/osamafathy7819,https://www.linkedin.com/in/osama-fathy-7819/,2,0,1,2022-08-16
7821,Nour Saleh,F,23,Fayoum,2025-05-01,Cloud Engineering,0.851,82,96,92.8,2,"Coursera,DataCamp",39.13,6.52,0,Freelancer,,Eng. Ahmed,nour.saleh7820@iti.eg,+2001020669440,https://github.com/noursaleh7820,https://www.linkedin.com/in/nour-saleh-7820/,2,0,1,2025-12-11
7822,Walid Lotfy,M,20,Beheira,2022-01-01,Data Science,0.4,34,84,83.5,0,,0.0,0.0,6,Full-time,DXC,Eng. Ahmed,walid.lotfy7821@iti.eg,+2001021298809,https://github.com/walidlotfy7821,,5,0,0,
7823,Reem Mostafa,F,29,Fayoum,2024-12-01,Cloud Engineering,0.569,41,72,76.7,0,,0.0,0.0,4,Part-time,Instabug,Dr. Heba,reem.mostafa7822@iti.eg,+2001542228563,https://github.com/reemmostafa7822,https://www.linkedin.com/in/reem-mostafa-7822/,1,0,0,
7824,Walid Yousef,M,20,Luxor,2024-02-01,Web Application Development,0.553,33,60,91.2,0,,0.0,0.0,3,Full-time,Valeo,Eng. Mona,walid.yousef7823@iti.eg,+2001575098292,https://github.com/walidyousef7823,https://www.linkedin.com/in/walid-yousef-7823/,2,0,0,
7825,Ibrahim Fouad,M,18,Kafr El Sheikh,2022-09-01,Data Engineering,0.646,62,96,84.5,1,Udacity,14.71,3.68,6,Intern,Orange,Dr. Karim,ibrahim.fouad7824@iti.eg,+2001045961009,https://github.com/ibrahimfouad7824,https://www.linkedin.com/in/ibrahim-fouad-7824/,0,0,0,
7826,Alaa Fathy,M,26,Qena,2022-10-01,Data Engineering,0.794,48,60,84.4,1,DataCamp,0.0,0.0,8,Unemployed,,Eng. Mona,alaa.fathy7825@iti.eg,+2001110864442,https://github.com/alaafathy7825,https://www.linkedin.com/in/alaa-fathy-7825/,2,0,1,2023-02-18
7827,Reem Farag,F,22,Fayoum,2023-07-01,Power BI Development,0.4,29,72,99.0,0,,0.0,0.0,5,Full-time,Instabug,Dr. Hossam,reem.farag7826@iti.eg,+2001001235019,https://github.com/reemfarag7826,https://www.linkedin.com/in/reem-farag-7826/,6,0,0,
